pickup_date,year,mo,da,day,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_TRIPS
2016-03-12,2016,03,12,6,41.2,35.4,1024.0,8.8,6.6,14.0,999.9,55.0,30.9,0.02,999.9,0,442084
2016-03-13,2016,03,13,7,50.1,35.2,1015.2,10.0,11.8,15.9,22.9,57.9,30.9,0.0,999.9,0,366816
2016-03-14,2016,03,14,1,43.8,33.8,1022.8,9.5,12.3,20.0,28.9,46.0,41.0,0.0,999.9,0,383944
2016-03-15,2016,03,15,2,48.3,45.7,1010.6,3.4,17.3,25.1,35.0,54.0,41.0,0.57,999.9,1,383315
2016-03-16,2016,03,16,3,45.2,41.9,1007.8,7.7,15.7,24.1,29.9,51.1,43.0,0.18,999.9,1,398150
2016-03-17,2016,03,17,4,45.4,42.5,1008.2,5.9,8.5,15.0,999.9,48.9,42.8,0.01,999.9,0,399704
2016-03-18,2016,03,18,5,47.0,37.0,1006.7,9.9,12.3,20.0,29.9,54.0,39.0,0.0,999.9,0,436716
2016-03-19,2016,03,19,6,40.0,21.4,1016.0,10.0,10.0,15.0,20.0,54.0,35.1,0.0,999.9,0,442185
2016-03-20,2016,03,20,7,37.2,22.6,1019.8,10.0,11.3,19.0,22.9,43.0,32.0,0.0,999.9,0,389644
2016-03-21,2016,03,21,1,37.4,32.0,1008.7,7.3,16.0,22.0,31.1,43.0,34.0,0.35,999.9,0,344322
2016-03-22,2016,03,22,2,40.8,23.9,1015.9,10.0,16.0,22.0,28.0,45.0,35.1,0.01,999.9,0,366751
2016-03-23,2016,03,23,3,48.6,40.2,1015.8,8.5,13.5,18.1,25.1,53.1,43.0,0.0,999.9,0,381739
2016-03-24,2016,03,24,4,45.1,38.1,1020.2,9.6,11.3,15.9,24.1,54.0,42.1,0.0,999.9,0,407035
2016-03-25,2016,03,25,5,50.8,48.5,1011.0,2.7,10.8,19.0,25.1,55.9,42.1,0.0,999.9,1,399751
2016-03-26,2016,03,26,6,44.8,37.6,1022.2,9.3,15.1,21.0,28.9,55.9,36.0,0.9,999.9,1,403899
2016-03-27,2016,03,27,7,40.0,32.8,1028.8,9.8,5.4,9.9,999.9,46.9,37.0,0.0,999.9,0,345577
2016-03-28,2016,03,28,1,45.1,41.4,1008.2,5.9,11.8,18.1,26.0,55.0,37.0,0.02,999.9,1,344634
2016-03-29,2016,03,29,2,48.6,34.9,1003.4,9.7,19.6,25.1,35.0,55.0,41.0,0.44,999.9,1,378360
2016-03-30,2016,03,30,3,43.4,24.8,1023.9,10.0,13.2,21.0,27.0,55.0,37.9,0.0,999.9,0,385469
2016-03-31,2016,03,31,4,51.0,44.6,1019.5,8.7,13.1,17.1,999.9,59.0,37.9,0.0,999.9,0,394055
2016-04-01,2016,04,01,5,54.8,52.5,1007.0,2.2,18.2,29.9,39.0,59.0,46.0,0.01,999.9,1,411731
2016-04-02,2016,04,02,6,50.4,47.7,1000.0,5.0,8.5,18.1,25.1,59.0,46.0,0.79,999.9,1,444864
2016-04-03,2016,04,03,7,41.7,32.9,1000.2,8.3,17.5,35.9,51.1,53.1,33.1,1.12,999.9,0,392300
2016-04-04,2016,04,04,1,36.5,22.1,1015.4,8.2,10.3,20.0,29.9,46.9,30.9,0.07,999.9,0,374947
2016-04-05,2016,04,05,2,35.1,23.5,1019.3,9.8,19.5,28.0,34.0,45.0,30.9,0.0,999.9,0,399821
2016-04-06,2016,04,06,3,37.0,15.3,1026.7,10.0,10.7,19.0,26.0,44.1,28.9,0.0,999.9,0,400950
2016-04-07,2016,04,07,4,50.9,44.8,1013.6,7.6,21.9,32.1,40.0,57.0,32.0,99.99,999.9,0,409679
2016-04-08,2016,04,08,5,49.7,43.2,1001.5,7.3,15.9,29.9,46.0,57.0,44.1,0.44,999.9,0,440403
2016-04-09,2016,04,09,6,41.8,25.1,1007.5,10.0,9.7,14.0,21.0,53.1,35.1,0.0,999.9,0,456980
2016-04-10,2016,04,10,7,40.6,23.9,1019.2,10.0,15.7,22.0,28.9,48.0,35.1,0.0,999.9,0,391677
2016-04-11,2016,04,11,1,47.8,38.9,1026.0,9.9,12.8,17.1,999.9,55.0,35.1,0.0,999.9,0,355531
2016-04-12,2016,04,12,2,52.5,48.6,1018.9,6.4,13.6,18.1,999.9,57.9,44.1,0.0,999.9,0,390280
2016-04-13,2016,04,13,3,46.7,34.2,1025.8,9.8,12.9,18.1,27.0,57.9,37.9,0.13,999.9,0,394754
2016-04-14,2016,04,14,4,44.0,32.4,1026.1,10.0,15.8,26.0,33.0,52.0,35.1,0.0,999.9,0,414170
2016-04-15,2016,04,15,5,46.4,28.4,1027.7,10.0,17.6,26.0,35.0,53.1,39.9,0.0,999.9,0,433306
2016-04-16,2016,04,16,6,44.3,33.2,1028.2,10.0,22.9,28.9,38.1,46.9,42.8,0.0,999.9,0,452929
2016-04-17,2016,04,17,7,45.8,36.5,1027.9,10.0,15.4,22.9,29.9,52.0,42.1,0.0,999.9,0,394757
2016-04-18,2016,04,18,1,49.5,35.9,1022.5,10.0,6.0,12.0,999.9,64.0,37.0,0.0,999.9,0,355564
2016-04-19,2016,04,19,2,46.9,40.0,1016.0,9.8,7.9,20.0,999.9,64.0,37.9,0.0,999.9,0,377804
2016-04-20,2016,04,20,3,47.3,33.8,1020.5,10.0,11.7,24.1,28.0,55.0,37.9,0.01,999.9,0,395607
2016-04-21,2016,04,21,4,49.6,39.0,1020.5,10.0,13.4,20.0,27.0,59.0,39.0,0.0,999.9,0,390407
2016-04-22,2016,04,22,5,55.4,48.4,1013.8,8.7,10.2,15.9,999.9,72.0,44.1,0.0,999.9,1,388318
2016-04-23,2016,04,23,6,53.4,49.8,1009.0,5.6,9.3,19.0,26.0,72.0,50.0,0.13,999.9,1,391827
2016-04-24,2016,04,24,7,49.1,31.2,1014.6,10.0,13.4,21.0,27.0,60.1,44.1,0.26,999.9,0,357475
2016-04-25,2016,04,25,1,48.4,36.3,1017.1,10.0,9.2,14.0,999.9,55.0,37.0,0.0,999.9,0,333122
2016-04-26,2016,04,26,2,46.8,42.8,1010.4,9.0,9.4,18.1,25.1,55.0,39.9,0.07,999.9,0,371411
2016-04-27,2016,04,27,3,45.0,36.9,1011.9,10.0,7.8,12.0,999.9,51.1,41.0,0.24,999.9,0,374952
2016-04-28,2016,04,28,4,47.7,34.1,1015.8,10.0,10.1,15.0,999.9,54.0,41.0,0.0,999.9,0,401677
2016-04-29,2016,04,29,5,46.1,33.9,1020.4,10.0,9.4,14.0,19.0,54.0,42.1,0.0,999.9,0,416560
2016-04-30,2016,04,30,6,47.3,33.1,1022.4,10.0,8.7,17.1,22.0,54.0,37.0,0.0,999.9,0,420535
2016-05-01,2016,05,01,7,45.2,36.3,1024.0,9.7,6.1,13.0,999.9,55.0,37.0,0.0,999.9,0,382101
2016-05-02,2016,05,02,1,51.3,48.0,1015.7,4.9,10.6,15.9,999.9,55.9,37.0,0.22,999.9,1,357575
2016-05-03,2016,05,03,2,48.2,45.0,1011.7,8.2,9.0,14.0,999.9,54.0,46.4,0.04,999.9,0,400483
2016-05-04,2016,05,04,3,47.3,43.5,1009.6,7.9,12.8,26.0,29.9,50.0,45.0,0.71,999.9,0,407304
2016-05-05,2016,05,05,4,45.5,43.9,1003.7,5.9,21.5,26.0,35.0,50.0,45.0,0.52,999.9,0,424369
2016-05-06,2016,05,06,5,48.5,43.5,1006.6,9.4,16.5,27.0,36.9,53.1,44.1,0.93,999.9,0,437048
2016-05-07,2016,05,07,6,52.5,48.8,1008.9,5.1,8.1,14.0,21.0,66.0,44.1,0.0,999.9,1,433299
2016-05-08,2016,05,08,7,48.5,46.1,1005.4,2.9,9.6,14.0,999.9,66.0,45.0,0.0,999.9,1,373217
2016-05-09,2016,05,09,1,54.0,40.6,1013.2,10.0,13.8,22.9,29.9,61.0,45.0,0.01,999.9,0,349289
2016-05-10,2016,05,10,2,51.9,38.2,1020.6,10.0,9.0,17.1,999.9,61.0,39.9,0.0,999.9,0,376314
2016-05-11,2016,05,11,3,55.6,42.2,1020.2,10.0,7.6,12.0,999.9,66.0,39.9,0.0,999.9,0,383504
2016-05-12,2016,05,12,4,55.2,45.5,1020.0,9.4,4.4,8.9,999.9,68.0,42.1,0.0,999.9,0,400088
2016-05-13,2016,05,13,5,55.5,51.7,1014.8,6.6,8.3,14.0,999.9,68.0,42.1,0.0,999.9,1,397062
2016-05-14,2016,05,14,6,59.4,54.0,1006.2,6.9,8.1,12.0,999.9,70.0,45.0,0.1,999.9,1,435309
2016-05-15,2016,05,15,7,55.7,46.4,1004.0,8.9,16.3,24.1,35.9,70.0,52.0,0.09,999.9,0,408281
2016-05-16,2016,05,16,1,50.8,31.4,1012.1,10.0,19.8,28.9,36.9,60.1,46.0,0.0,999.9,0,378829
2016-05-17,2016,05,17,2,55.0,44.5,1019.8,10.0,11.9,18.1,24.1,63.0,46.0,0.0,999.9,0,397628
2016-05-18,2016,05,18,3,55.5,45.2,1019.6,10.0,11.0,21.0,27.0,63.0,48.0,0.06,999.9,0,381384
2016-05-19,2016,05,19,4,53.9,44.5,1019.1,10.0,6.7,12.0,15.0,63.0,45.0,0.05,999.9,0,406035
2016-05-20,2016,05,20,5,56.4,47.9,1021.7,10.0,6.6,12.0,999.9,70.0,46.0,0.0,999.9,0,414711
2016-05-21,2016,05,21,6,55.7,48.8,1021.0,9.7,6.5,9.9,999.9,70.0,46.0,0.0,999.9,0,435894
2016-05-22,2016,05,22,7,56.3,52.2,1009.8,9.0,14.2,21.0,28.9,62.1,46.9,0.07,999.9,0,369331
2016-05-23,2016,05,23,1,59.4,50.3,1011.9,10.0,9.6,15.9,999.9,72.0,52.0,0.03,999.9,0,346991
2016-05-24,2016,05,24,2,54.6,52.0,1011.7,4.4,10.7,15.9,18.1,72.0,51.1,0.0,999.9,1,371418
2016-05-25,2016,05,25,3,57.9,53.4,1015.7,7.7,8.7,14.0,999.9,64.0,51.1,0.01,999.9,0,385842
2016-05-26,2016,05,26,4,65.7,53.9,1018.1,9.7,7.7,15.0,21.0,78.1,54.0,0.0,999.9,0,388607
2016-05-27,2016,05,27,5,60.0,55.8,1020.0,6.5,8.2,12.0,999.9,78.1,55.9,0.0,999.9,1,364951
2016-05-28,2016,05,28,6,62.5,57.3,1020.2,9.2,11.6,17.1,24.1,68.0,55.9,0.0,999.9,0,329787
2016-05-29,2016,05,29,7,64.6,58.2,1021.1,10.0,7.7,13.0,999.9,75.0,59.0,0.0,999.9,0,298191
2016-05-30,2016,05,30,1,62.4,60.5,1017.0,2.0,9.0,17.1,22.0,75.0,59.0,0.01,999.9,1,261187
2016-05-31,2016,05,31,2,62.8,60.6,1014.4,4.9,10.1,19.0,24.1,70.0,60.1,0.03,999.9,1,340824
2016-06-01,2016,06,01,3,64.0,56.4,1018.2,7.6,9.1,15.9,22.0,73.0,57.0,0.05,999.9,1,368774
2016-06-02,2016,06,02,4,55.7,53.5,1021.8,6.8,9.3,13.0,15.0,73.0,52.0,0.01,999.9,1,392922
2016-06-03,2016,06,03,5,58.4,55.9,1018.3,7.8,6.7,9.9,999.9,64.4,55.0,0.0,999.9,0,401806
2016-06-04,2016,06,04,6,60.2,58.0,1015.6,4.2,5.3,9.9,999.9,73.9,54.0,0.0,999.9,1,420585
2016-06-05,2016,06,05,7,58.4,56.9,1012.4,3.4,10.3,19.0,26.0,73.9,54.0,0.0,999.9,1,353145
2016-06-06,2016,06,06,1,62.9,61.1,1004.2,3.9,12.3,22.0,32.1,69.1,55.0,1.79,999.9,1,356542
2016-06-07,2016,06,07,2,61.2,59.8,1002.7,3.8,8.7,14.0,999.9,69.1,59.0,0.0,999.9,1,376429
2016-06-08,2016,06,08,3,61.7,55.2,998.6,8.4,12.6,22.0,28.0,66.9,57.9,0.0,999.9,1,381578
2016-06-09,2016,06,09,4,59.9,46.7,1003.8,10.0,16.7,22.0,32.1,68.0,54.0,0.01,999.9,0,393684
2016-06-10,2016,06,10,5,59.2,45.1,1011.3,10.0,10.6,17.1,22.9,68.0,53.1,0.0,999.9,0,401458
2016-06-11,2016,06,11,6,58.1,53.3,1014.9,9.8,9.6,17.1,20.0,64.0,53.1,0.0,999.9,0,388008
2016-06-12,2016,06,12,7,66.0,56.0,1001.7,7.3,12.5,19.0,31.1,81.0,55.0,0.06,999.9,0,329144
2016-06-13,2016,06,13,1,61.5,47.2,1004.4,10.0,13.3,22.0,28.0,81.0,54.0,0.0,999.9,0,341089
2016-06-14,2016,06,14,2,62.2,50.0,1008.3,10.0,12.9,18.1,26.0,72.0,54.0,0.0,999.9,0,363431
2016-06-15,2016,06,15,3,63.7,55.0,1011.7,10.0,8.9,14.0,999.9,73.9,55.0,0.0,999.9,0,383083
2016-06-16,2016,06,16,4,65.2,56.3,1009.1,10.0,6.6,14.0,21.0,73.9,55.0,0.0,999.9,0,398725
2016-06-17,2016,06,17,5,63.0,51.5,1012.4,10.0,7.4,12.0,999.9,73.0,55.9,0.0,999.9,0,388360
2016-06-18,2016,06,18,6,62.6,53.5,1021.7,10.0,7.3,11.1,999.9,73.0,53.1,0.0,999.9,0,370619
2016-06-19,2016,06,19,7,59.9,51.5,1027.6,10.0,9.8,14.0,999.9,73.0,53.1,0.0,999.9,0,330195
2016-06-20,2016,06,20,1,61.4,55.9,1022.8,10.0,8.6,12.0,999.9,66.9,54.0,0.0,999.9,0,335992
2016-06-21,2016,06,21,2,63.6,59.9,1010.5,7.4,12.2,17.1,27.0,69.1,57.0,0.13,999.9,0,364462
2016-06-22,2016,06,22,3,65.6,60.2,1009.3,7.2,7.9,15.9,21.0,71.1,55.9,0.09,999.9,0,373447
2016-06-23,2016,06,23,4,63.0,59.4,1012.3,8.3,7.0,11.1,999.9,71.1,55.9,0.0,999.9,1,390058
2016-06-24,2016,06,24,5,65.3,56.6,1015.9,8.8,7.8,15.0,999.9,75.0,57.0,0.0,999.9,0,388394
2016-06-25,2016,06,25,6,62.1,52.1,1021.7,10.0,8.0,12.0,18.1,75.0,53.1,0.0,999.9,0,388863
2016-06-26,2016,06,26,7,60.8,49.4,1023.3,10.0,5.7,8.9,999.9,71.1,50.0,0.0,999.9,0,331802
2016-06-27,2016,06,27,1,64.3,58.3,1020.6,10.0,9.3,14.0,999.9,71.1,50.0,0.0,999.9,0,358759
2016-06-28,2016,06,28,2,66.1,64.0,1017.2,7.5,8.1,11.1,999.9,71.1,60.1,0.0,999.9,1,348740
2016-06-29,2016,06,29,3,67.2,64.8,1012.9,7.2,7.5,12.0,999.9,72.0,64.0,0.0,999.9,1,357125
2016-06-30,2016,06,30,4,68.9,63.6,1014.4,5.9,6.4,9.9,999.9,77.0,63.0,0.0,999.9,1,358251
2016-07-01,2016,07,01,5,66.9,63.6,1017.1,7.8,8.7,17.1,999.9,77.0,61.0,0.0,999.9,1,324990
2016-07-02,2016,07,02,6,69.4,62.8,1011.9,7.2,11.8,22.0,33.0,75.9,61.0,0.76,999.9,1,266276
2016-07-03,2016,07,03,7,67.2,58.0,1017.1,10.0,9.6,14.0,999.9,75.9,55.9,0.0,999.9,0,232343
2016-07-04,2016,07,04,1,68.4,62.6,1017.2,9.9,11.7,15.0,999.9,75.9,55.9,0.0,999.9,0,226837
2016-07-05,2016,07,05,2,67.1,65.3,1009.7,6.2,9.2,15.0,999.9,75.9,64.0,0.62,999.9,1,293436
2016-07-06,2016,07,06,3,71.8,65.3,1009.9,8.6,6.5,13.0,999.9,81.0,64.0,1.5,999.9,1,311148
2016-07-07,2016,07,07,4,68.7,66.7,1010.4,4.1,5.9,8.9,999.9,81.0,64.0,0.0,999.9,1,350404
2016-07-08,2016,07,08,5,65.7,64.2,1009.2,3.2,10.0,21.0,27.0,70.0,60.8,0.32,999.9,1,347552
2016-07-09,2016,07,09,6,61.7,58.6,1011.6,6.5,10.8,13.0,999.9,70.0,59.0,0.62,999.9,0,333013
2016-07-10,2016,07,10,7,63.0,60.1,1010.6,6.8,7.7,11.1,999.9,70.0,59.0,0.1,999.9,1,302693
2016-07-11,2016,07,11,1,63.1,58.4,1016.8,9.9,4.9,7.0,999.9,70.0,55.0,0.01,999.9,0,306637
2016-07-12,2016,07,12,2,66.7,61.2,1019.1,10.0,7.3,13.0,999.9,78.1,55.0,0.0,999.9,0,341393
2016-07-13,2016,07,13,3,67.2,63.3,1019.3,10.0,9.2,14.0,999.9,78.1,57.9,0.0,999.9,0,370677
2016-07-14,2016,07,14,4,69.1,65.9,1016.0,9.3,10.9,18.1,22.0,75.0,64.0,0.0,999.9,0,374150
2016-07-15,2016,07,15,5,70.7,67.9,1011.3,5.2,9.6,14.0,21.0,75.0,66.0,0.0,999.9,1,373908
2016-07-16,2016,07,16,6,73.5,67.3,1015.4,7.0,6.4,9.9,999.9,84.9,66.9,0.0,999.9,0,350449
2016-07-17,2016,07,17,7,70.6,68.7,1019.1,4.1,6.6,11.1,999.9,84.9,66.9,0.0,999.9,1,325670
2016-07-18,2016,07,18,1,71.1,69.0,1018.1,4.1,10.1,15.9,24.1,75.9,66.0,0.0,999.9,1,329661
2016-07-19,2016,07,19,2,73.8,65.7,1015.8,8.3,10.1,15.0,25.1,81.0,66.9,0.0,999.9,0,344310
2016-07-20,2016,07,20,3,68.3,55.6,1020.9,10.0,6.9,13.0,999.9,81.0,60.1,0.0,999.9,0,357482
2016-07-21,2016,07,21,4,70.4,63.4,1020.2,10.0,7.4,12.0,999.9,80.1,60.1,0.0,999.9,0,363728
2016-07-22,2016,07,22,5,72.4,68.4,1014.3,9.0,13.5,18.1,24.1,80.1,61.0,0.0,999.9,0,375854
2016-07-23,2016,07,23,6,74.3,68.6,1008.6,7.3,12.0,21.0,29.9,82.0,68.0,1.03,999.9,0,355724
2016-07-24,2016,07,24,7,73.2,63.2,1012.8,10.0,8.7,21.0,25.1,82.0,64.9,0.0,999.9,0,322468
2016-07-25,2016,07,25,1,71.5,68.8,1014.0,9.9,8.7,14.0,999.9,80.1,64.9,0.0,999.9,0,320976
2016-07-26,2016,07,26,2,75.3,69.3,1009.6,9.0,12.1,15.9,22.9,82.0,68.0,0.0,999.9,0,350450
2016-07-27,2016,07,27,3,75.4,66.3,1012.4,10.0,7.0,9.9,999.9,82.0,70.0,0.0,999.9,0,362177
2016-07-28,2016,07,28,4,72.2,69.0,1013.1,9.7,7.2,11.1,999.9,81.0,68.0,0.0,999.9,0,369819
2016-07-29,2016,07,29,5,70.8,68.3,1011.1,6.0,5.8,14.0,999.9,78.1,66.9,0.0,999.9,1,360758
2016-07-30,2016,07,30,6,70.8,66.9,1015.0,9.0,5.3,9.9,999.9,78.1,64.9,0.81,999.9,0,343574
2016-07-31,2016,07,31,7,67.5,64.8,1018.4,6.7,6.8,11.1,999.9,72.0,64.4,0.0,999.9,1,305523
2016-08-01,2016,08,01,1,68.2,62.4,1018.3,9.3,9.2,14.0,999.9,75.0,64.0,0.55,999.9,0,308763
2016-08-02,2016,08,02,2,66.9,61.9,1018.6,9.7,8.4,14.0,999.9,75.0,61.0,0.11,999.9,0,330690
2016-08-03,2016,08,03,3,67.4,60.0,1020.7,10.0,7.7,14.0,999.9,73.9,61.0,0.0,999.9,0,339751
2016-08-04,2016,08,04,4,64.2,57.8,1021.4,10.0,4.6,9.9,999.9,73.9,55.9,0.0,999.9,0,353411
2016-08-05,2016,08,05,5,65.3,60.4,1017.2,9.3,5.0,9.9,999.9,73.9,55.0,0.0,999.9,1,343476
2016-08-06,2016,08,06,6,71.3,67.5,1009.4,9.8,10.7,15.0,999.9,75.9,55.0,0.0,999.9,0,324402
2016-08-07,2016,08,07,7,74.2,65.0,1009.0,8.1,9.9,13.0,999.9,82.0,66.9,0.0,999.9,1,291897
2016-08-08,2016,08,08,1,71.3,61.3,1015.4,10.0,6.3,9.9,999.9,82.0,62.1,0.0,999.9,0,291540
2016-08-09,2016,08,09,2,71.5,64.7,1021.5,10.0,6.6,8.9,27.0,80.1,62.1,0.0,999.9,0,327187
2016-08-10,2016,08,10,3,70.6,67.2,1023.2,9.9,8.6,14.0,999.9,80.1,64.0,0.0,999.9,0,345235
2016-08-11,2016,08,11,4,73.6,71.8,1018.5,4.7,11.1,15.9,999.9,79.0,66.9,0.05,999.9,1,364860
2016-08-12,2016,08,12,5,74.3,72.2,1012.8,4.5,12.3,18.1,24.1,79.0,71.1,0.0,999.9,1,359868
2016-08-13,2016,08,13,6,75.9,73.3,1012.7,5.4,9.2,14.0,999.9,82.9,71.1,0.0,999.9,1,338325
2016-08-14,2016,08,14,7,75.3,73.3,1013.5,4.6,9.9,15.0,19.0,80.1,69.8,0.01,999.9,1,287668
2016-08-15,2016,08,15,1,77.5,69.4,1017.9,8.8,8.5,14.0,19.0,84.0,70.0,0.0,999.9,0,306100
2016-08-16,2016,08,16,2,73.1,69.0,1022.3,10.0,7.9,12.0,999.9,84.0,66.9,0.0,999.9,0,333615
2016-08-17,2016,08,17,3,76.5,70.0,1014.4,8.4,14.7,21.0,28.0,82.0,70.0,0.0,999.9,0,335237
2016-08-18,2016,08,18,4,71.5,65.7,1015.5,9.9,6.1,12.0,999.9,82.0,64.9,0.0,999.9,0,343959
2016-08-19,2016,08,19,5,74.4,65.7,1013.3,10.0,8.2,14.0,999.9,81.0,64.9,0.0,999.9,0,338709
2016-08-20,2016,08,20,6,69.1,62.1,1015.2,10.0,8.5,13.0,999.9,81.0,63.0,0.0,999.9,0,314436
2016-08-21,2016,08,21,7,68.3,63.6,1014.5,9.6,9.0,13.0,999.9,75.9,63.0,0.0,999.9,0,290441
2016-08-22,2016,08,22,1,73.8,66.7,1011.0,6.7,10.4,15.0,19.0,81.0,63.0,0.47,999.9,1,283148
2016-08-23,2016,08,23,2,69.0,52.6,1023.1,10.0,10.4,18.1,26.0,81.0,64.0,0.01,999.9,0,305068
2016-08-24,2016,08,24,3,70.1,63.3,1024.3,10.0,8.5,12.0,999.9,77.0,63.0,0.0,999.9,0,321490
2016-08-25,2016,08,25,4,71.7,66.5,1020.5,10.0,10.4,14.0,999.9,77.0,63.0,0.0,999.9,0,332810
2016-08-26,2016,08,26,5,73.4,70.0,1016.1,9.7,10.1,12.0,999.9,79.0,68.0,0.0,999.9,0,325712
2016-08-27,2016,08,27,6,74.4,64.2,1020.3,7.7,8.3,14.0,999.9,81.0,66.9,0.0,999.9,1,309307
2016-08-28,2016,08,28,7,67.7,61.7,1024.1,8.7,5.8,12.0,999.9,81.0,57.9,0.0,999.9,1,286052
2016-08-29,2016,08,29,1,72.5,66.3,1019.0,9.8,9.5,15.9,22.0,82.9,57.9,0.0,999.9,0,287726
2016-08-30,2016,08,30,2,67.7,59.2,1020.0,10.0,6.1,8.9,999.9,82.9,59.0,0.0,999.9,0,300429
2016-08-31,2016,08,31,3,70.4,65.7,1016.0,10.0,9.1,12.0,999.9,75.9,59.0,0.0,999.9,0,320951
2016-09-01,2016,09,01,4,71.5,67.0,1011.2,9.7,6.8,8.9,999.9,77.0,66.9,0.0,999.9,0,328731
2016-09-02,2016,09,02,5,69.2,63.2,1015.1,9.4,9.9,18.1,21.0,77.0,62.1,0.05,999.9,0,302022
2016-09-03,2016,09,03,6,63.2,57.5,1022.0,10.0,5.7,9.9,999.9,75.0,55.9,0.0,999.9,0,270399
2016-09-04,2016,09,04,7,65.3,57.4,1022.0,10.0,12.7,21.0,28.9,73.0,55.9,0.0,999.9,0,246690
2016-09-05,2016,09,05,1,64.0,59.8,1017.8,7.0,23.8,34.0,49.0,73.0,59.0,0.0,999.9,0,234286
2016-09-06,2016,09,06,2,69.9,65.8,1014.3,7.9,15.2,22.0,31.1,75.9,62.1,1.25,999.9,0,320607
2016-09-07,2016,09,07,3,70.3,66.8,1016.3,8.4,13.1,18.1,26.0,77.0,64.9,0.01,999.9,0,352110
2016-09-08,2016,09,08,4,68.5,66.8,1012.0,6.3,9.0,13.0,999.9,77.0,66.0,0.01,999.9,1,374100
2016-09-09,2016,09,09,5,71.4,68.3,1011.2,5.9,10.3,13.0,999.9,79.0,66.0,0.16,999.9,1,383524
2016-09-10,2016,09,10,6,71.9,67.0,1016.5,6.7,7.0,14.0,999.9,79.0,68.0,0.0,999.9,1,391609
2016-09-11,2016,09,11,7,71.3,67.8,1015.3,6.4,11.9,19.0,24.1,78.1,64.9,0.0,999.9,1,339972
2016-09-12,2016,09,12,1,65.1,52.1,1021.9,10.0,7.9,15.9,999.9,78.1,55.9,0.0,999.9,0,306087
2016-09-13,2016,09,13,2,64.1,55.9,1023.0,10.0,8.9,13.0,999.9,71.1,55.9,0.0,999.9,0,342943
2016-09-14,2016,09,14,3,68.4,61.8,1018.3,10.0,12.4,17.1,22.9,73.9,57.9,0.0,999.9,0,354721
2016-09-15,2016,09,15,4,64.5,53.4,1022.0,10.0,14.4,22.9,29.9,73.9,53.1,0.0,999.9,0,365148
2016-09-16,2016,09,16,5,57.7,47.7,1026.5,10.0,6.4,9.9,15.0,66.9,48.0,0.0,999.9,0,371738
2016-09-17,2016,09,17,6,62.6,57.6,1024.5,9.7,6.0,12.0,999.9,73.0,48.0,0.0,999.9,0,375619
2016-09-18,2016,09,18,7,70.6,67.3,1019.6,9.3,11.1,14.0,999.9,75.0,66.9,0.0,999.9,0,332291
2016-09-19,2016,09,19,1,71.0,68.8,1018.7,7.6,8.1,14.0,20.0,75.0,68.0,0.0,999.9,0,293917
2016-09-20,2016,09,20,2,71.1,69.3,1019.3,8.7,5.6,11.1,999.9,75.0,66.0,0.22,999.9,0,315049
2016-09-21,2016,09,21,3,70.0,64.4,1020.2,5.3,6.4,12.0,999.9,77.0,62.1,0.07,999.9,1,325578
2016-09-22,2016,09,22,4,67.2,57.8,1020.9,10.0,3.7,7.0,999.9,79.0,57.9,0.0,999.9,0,349716
2016-09-23,2016,09,23,5,66.3,62.1,1016.5,9.5,5.8,12.0,999.9,79.0,55.9,0.0,999.9,1,359645
2016-09-24,2016,09,24,6,60.7,49.5,1017.5,10.0,12.7,18.1,24.1,75.9,50.0,0.07,999.9,0,378181
2016-09-25,2016,09,25,7,57.6,39.4,1018.8,10.0,10.8,17.1,24.1,66.0,48.0,0.0,999.9,0,337791
2016-09-26,2016,09,26,1,55.2,41.1,1021.6,10.0,5.3,8.9,999.9,64.9,44.1,0.0,999.9,0,320999
2016-09-27,2016,09,27,2,65.4,59.8,1015.4,7.1,11.0,17.1,24.1,66.9,60.1,0.01,999.9,0,342012
2016-09-28,2016,09,28,3,63.1,60.7,1018.8,5.7,11.3,21.0,27.0,66.2,60.1,1.0,999.9,0,360689
2016-09-29,2016,09,29,4,60.0,54.9,1027.1,9.3,17.8,21.0,28.9,64.9,57.9,0.01,999.9,0,367890
2016-09-30,2016,09,30,5,60.1,54.5,1028.7,7.8,15.6,20.0,28.9,63.0,57.9,0.01,999.9,0,371954
2016-10-01,2016,10,01,6,62.0,60.2,1021.1,1.7,14.0,19.0,28.0,64.9,59.0,1.63,999.9,1,368086
2016-10-02,2016,10,02,7,61.3,59.2,1017.8,4.4,9.0,12.0,999.9,64.9,59.0,1.22,999.9,1,324835
2016-10-03,2016,10,03,1,60.5,56.1,1016.2,9.9,4.4,9.9,999.9,66.0,57.0,0.0,999.9,0,288557
2016-10-04,2016,10,04,2,60.5,54.2,1023.5,9.7,12.4,20.0,27.0,66.0,55.9,0.01,999.9,0,319555
2016-10-05,2016,10,05,3,58.7,53.2,1026.1,10.0,12.9,17.1,20.0,62.1,55.4,0.0,999.9,0,358090
2016-10-06,2016,10,06,4,57.3,50.9,1025.6,10.0,5.8,8.9,999.9,66.0,48.9,0.0,999.9,0,370539
2016-10-07,2016,10,07,5,55.6,49.7,1025.3,6.9,2.7,8.0,999.9,70.0,44.1,0.0,999.9,1,366376
2016-10-08,2016,10,08,6,58.7,55.5,1020.5,8.5,7.7,14.0,999.9,70.0,44.1,0.0,999.9,1,378088
